Date,User Id,Tweet,Link,User Profile
6/24/2014 6:57:01 PM,Kartulistiwa,"RT @HandH_Ltd: Check out our #WorldCup2014 Tissot #Watch - #Brazilian colours on a #tissot #Timepiece http://t.co/rCw136Jm2Z http://t.co/Ok…",https://twitter.com/Kartulistiwa/status/481390534632566786,https://twitter.com/Kartulistiwa
6/24/2014 6:56:49 PM,Kartulistiwa,"RT @ethoswatches: Read our blog on the new @TISSOT time keeper at http://t.co/Lu20Lrxux5 #tissot @read_good @BlogNuevoHombre #watches http:…",https://twitter.com/Kartulistiwa/status/481390482677723136,https://twitter.com/Kartulistiwa
6/24/2014 6:56:23 PM,Kartulistiwa,"RT @Atamian_Watches: Buy #TISSOT Titanium &amp; ask for your special #gift.Offer valid @ABC_Lebanon  @CITYMALL_Leb  @LeMall_Lb @BeirutCityCtr h…",https://twitter.com/Kartulistiwa/status/481390371977457665,https://twitter.com/Kartulistiwa
6/24/2014 6:31:01 PM,deapacelli,"Tissot T010.417.17.207.00 http://t.co/C1Cyg1uzTj #Tissot",https://twitter.com/deapacelli/status/481383991422226432,https://twitter.com/deapacelli
6/24/2014 4:56:15 PM,ArturoZarg,"Lui ❤️ #polo #sandro #jean #tommyhilfiger #montre #watch #tissot #look #good #felling #feelinggood #happy #love #... http://t.co/FXLggX9gc8",https://twitter.com/ArturoZarg/status/481360139900178432,https://twitter.com/ArturoZarg
6/24/2014 4:55:57 PM,HerreraASamuel,"Lui ❤️ #polo #sandro #jean #tommyhilfiger #montre #watch #tissot #look #good #felling #feelinggood #happy #love #... http://t.co/IO173TalHm",https://twitter.com/HerreraASamuel/status/481360065010872320,https://twitter.com/HerreraASamuel
6/24/2014 4:54:56 PM,RicardoRjas_,"Lui ❤️ #polo #sandro #jean #tommyhilfiger #montre #watch #tissot #look #good #felling #feelinggood #happy #love #... http://t.co/6l3xl2s4QR",https://twitter.com/RicardoRjas_/status/481359810022354944,https://twitter.com/RicardoRjas_
6/24/2014 4:54:18 PM,JorgeRda_,"Lui ❤️ #polo #sandro #jean #tommyhilfiger #montre #watch #tissot #look #good #felling #feelinggood #happy #love #... http://t.co/0KXbouQCkO",https://twitter.com/JorgeRda_/status/481359650869481472,https://twitter.com/JorgeRda_
6/24/2014 4:54:11 PM,RaulCrvn,"Lui ❤️ #polo #sandro #jean #tommyhilfiger #montre #watch #tissot #look #good #felling #feelinggood #happy #love #... http://t.co/D4noyqyifX",https://twitter.com/RaulCrvn/status/481359619483516928,https://twitter.com/RaulCrvn
6/24/2014 4:53:47 PM,AlbertoMnts,"Lui ❤️ #polo #sandro #jean #tommyhilfiger #montre #watch #tissot #look #good #felling #feelinggood #happy #love #... http://t.co/3lijmmIPNZ",https://twitter.com/AlbertoMnts/status/481359520325980160,https://twitter.com/AlbertoMnts
6/24/2014 4:53:46 PM,DarioRmro,"Lui ❤️ #polo #sandro #jean #tommyhilfiger #montre #watch #tissot #look #good #felling #feelinggood #happy #love #... http://t.co/0Xq9UWcRCX",https://twitter.com/DarioRmro/status/481359516953751552,https://twitter.com/DarioRmro
6/24/2014 4:53:17 PM,AaronCbrr,"Lui ❤️ #polo #sandro #jean #tommyhilfiger #montre #watch #tissot #look #good #felling #feelinggood #happy #love #... http://t.co/Wo8wnZf3ir",https://twitter.com/AaronCbrr/status/481359394886529025,https://twitter.com/AaronCbrr
6/24/2014 4:52:31 PM,LeoBas_to,"Lui ❤️ #polo #sandro #jean #tommyhilfiger #montre #watch #tissot #look #good #felling #feelinggood #happy #love #... http://t.co/MBsqZ8L38o",https://twitter.com/LeoBas_to/status/481359203001716736,https://twitter.com/LeoBas_to
6/24/2014 4:51:53 PM,Renesalas_,"Lui ❤️ #polo #sandro #jean #tommyhilfiger #montre #watch #tissot #look #good #felling #feelinggood #happy #love #... http://t.co/zzVPBNIK2K",https://twitter.com/Renesalas_/status/481359041772675072,https://twitter.com/Renesalas_
6/24/2014 4:44:04 PM,RicardoValdrr,"Lui ❤️ #polo #sandro #jean #tommyhilfiger #montre #watch #tissot #look #good #felling #feelinggood #happy #love #... http://t.co/ji8d1oYeAa",https://twitter.com/RicardoValdrr/status/481357075810123776,https://twitter.com/RicardoValdrr
6/24/2014 4:42:42 PM,SergioPrras,"Lui ❤️ #polo #sandro #jean #tommyhilfiger #montre #watch #tissot #look #good #felling #feelinggood #happy #love #... http://t.co/M8E3SSUWsd",https://twitter.com/SergioPrras/status/481356731084468224,https://twitter.com/SergioPrras
6/24/2014 4:42:34 PM,LazaroPrad,"Lui ❤️ #polo #sandro #jean #tommyhilfiger #montre #watch #tissot #look #good #felling #feelinggood #happy #love #... http://t.co/QFI7C7AAi7",https://twitter.com/LazaroPrad/status/481356698960289792,https://twitter.com/LazaroPrad
